time,open,high,low,close,volume
2026-01-14 15:30:00,1.16518,1.16543,1.16493,1.1652500000000001,2623
2026-01-14 15:45:00,1.1652799999999999,1.1660599999999999,1.16526,1.16598,2621
2026-01-14 16:00:00,1.1659899999999999,1.16618,1.1658,1.1659199999999998,1990
2026-01-14 16:15:00,1.1659,1.16616,1.1654,1.16561,2153
2026-01-14 16:30:00,1.1656199999999999,1.16577,1.16546,1.16553,2287
2026-01-14 16:45:00,1.16554,1.16573,1.16526,1.16547,2040
2026-01-14 17:00:00,1.16546,1.16559,1.16523,1.16536,1615
2026-01-14 17:15:00,1.1653499999999999,1.1653499999999999,1.16502,1.16516,2091
2026-01-14 17:30:00,1.1651799999999999,1.1652099999999999,1.16461,1.16466,1779
2026-01-14 17:45:00,1.1646699999999999,1.1648399999999999,1.16455,1.1646699999999999,1500
2026-01-14 18:00:00,1.16469,1.16475,1.16437,1.16441,1386
2026-01-14 18:15:00,1.1643999999999999,1.16454,1.16417,1.16448,1153
2026-01-14 18:30:00,1.16447,1.16478,1.16403,1.16404,1578
2026-01-14 18:45:00,1.16405,1.16423,1.16381,1.16381,1766
2026-01-14 19:00:00,1.1638000000000002,1.16392,1.16358,1.16368,1556
2026-01-14 19:15:00,1.16372,1.16388,1.16368,1.1637600000000001,1260
2026-01-14 19:30:00,1.16377,1.1639199999999998,1.16356,1.16384,1324
2026-01-14 19:45:00,1.1638300000000001,1.1639300000000001,1.16355,1.16364,1220
2026-01-14 20:00:00,1.16368,1.16434,1.16367,1.1642299999999999,2031
2026-01-14 20:15:00,1.16422,1.1644100000000002,1.16416,1.1643700000000001,1497
2026-01-14 20:30:00,1.16435,1.1647399999999999,1.16431,1.16434,1821
2026-01-14 20:45:00,1.16435,1.1645,1.16415,1.16433,1496
2026-01-14 21:00:00,1.16433,1.16463,1.16428,1.16437,904
2026-01-14 21:15:00,1.16436,1.16449,1.16422,1.1643000000000001,902
2026-01-14 21:30:00,1.1643000000000001,1.1645,1.16425,1.16446,562
2026-01-14 21:45:00,1.16445,1.16464,1.1643,1.16454,769
2026-01-14 22:00:00,1.16382,1.1646,1.16382,1.1645,240
2026-01-14 22:15:00,1.1645100000000002,1.1646,1.16446,1.16446,124
2026-01-14 22:30:00,1.16445,1.1645,1.16435,1.16438,227
2026-01-14 22:45:00,1.1643899999999998,1.16441,1.1643,1.1643599999999998,372
2026-01-14 23:00:00,1.16444,1.16468,1.16437,1.16465,1398
2026-01-14 23:15:00,1.16464,1.16472,1.16448,1.16451,802
2026-01-14 23:30:00,1.16451,1.16466,1.16448,1.16456,862
2026-01-14 23:45:00,1.1645699999999999,1.16471,1.16448,1.16449,975
2026-01-15 00:00:00,1.1644999999999999,1.16451,1.16424,1.1643299999999999,875
2026-01-15 00:15:00,1.16432,1.16457,1.16415,1.16416,838
2026-01-15 00:30:00,1.1642400000000002,1.16433,1.16372,1.1639000000000002,1342
2026-01-15 00:45:00,1.16391,1.16411,1.16356,1.16377,1484
2026-01-15 01:00:00,1.16376,1.164,1.16374,1.16392,1480
2026-01-15 01:15:00,1.16389,1.16418,1.16384,1.16399,1481
2026-01-15 01:30:00,1.164,1.16403,1.16333,1.16395,1898
2026-01-15 01:45:00,1.16396,1.16411,1.16374,1.16388,1502
2026-01-15 02:00:00,1.16386,1.1640899999999998,1.16376,1.1640599999999999,1210
2026-01-15 02:15:00,1.16407,1.1641000000000001,1.16368,1.16372,1503
2026-01-15 02:30:00,1.16371,1.164,1.1636,1.16393,1410
2026-01-15 02:45:00,1.1639199999999998,1.16407,1.16386,1.1640199999999998,948
2026-01-15 03:00:00,1.1640000000000001,1.1640300000000001,1.16372,1.1637700000000002,1194
2026-01-15 03:15:00,1.16376,1.1639799999999998,1.16369,1.16397,1160
2026-01-15 03:30:00,1.16399,1.16415,1.16388,1.16414,1126
2026-01-15 03:45:00,1.16413,1.1641700000000001,1.16372,1.16389,1300
2026-01-15 04:00:00,1.1639000000000002,1.16395,1.16362,1.16364,907
2026-01-15 04:15:00,1.16363,1.16364,1.16347,1.16357,875
2026-01-15 04:30:00,1.1635600000000001,1.16368,1.16352,1.16362,745
2026-01-15 04:45:00,1.16364,1.16366,1.1634,1.16347,821
2026-01-15 05:00:00,1.16346,1.1638,1.16337,1.16368,1127
2026-01-15 05:15:00,1.1636900000000001,1.16375,1.16358,1.1637300000000002,959
2026-01-15 05:30:00,1.1637400000000002,1.16375,1.16352,1.1635900000000001,945
2026-01-15 05:45:00,1.16358,1.16372,1.16347,1.16352,1331
2026-01-15 06:00:00,1.1635300000000002,1.1638300000000001,1.16338,1.1633900000000001,1806
2026-01-15 06:15:00,1.16342,1.1635799999999998,1.16332,1.1635099999999998,1800
2026-01-15 06:30:00,1.16351,1.16353,1.16299,1.163,1381
2026-01-15 06:45:00,1.16302,1.16339,1.163,1.16328,1722
2026-01-15 07:00:00,1.16336,1.16366,1.16306,1.16316,2016
2026-01-15 07:15:00,1.16315,1.16329,1.16261,1.16272,1899
2026-01-15 07:30:00,1.16271,1.16319,1.16268,1.1629099999999999,1634
2026-01-15 07:45:00,1.1629,1.163,1.16273,1.16289,1689
2026-01-15 08:00:00,1.16285,1.1630699999999998,1.16268,1.1629399999999999,1762
2026-01-15 08:15:00,1.16293,1.1634900000000001,1.1628,1.1634,1498
2026-01-15 08:30:00,1.16339,1.16355,1.1631,1.16316,1696
2026-01-15 08:45:00,1.1631500000000001,1.16338,1.16293,1.1631,1814
2026-01-15 09:00:00,1.16309,1.1635099999999998,1.16305,1.1632,1696
2026-01-15 09:15:00,1.16318,1.1634900000000001,1.16311,1.1632,2100
2026-01-15 09:30:00,1.16319,1.1637,1.16302,1.16366,1706
2026-01-15 09:45:00,1.16364,1.164,1.16347,1.16358,1595
2026-01-15 10:00:00,1.16357,1.16374,1.16326,1.16366,1590
2026-01-15 10:15:00,1.16364,1.16393,1.16356,1.16386,1442
2026-01-15 10:30:00,1.16385,1.16409,1.16372,1.16389,1720
2026-01-15 10:45:00,1.16388,1.16389,1.16341,1.1636,1592
2026-01-15 11:00:00,1.16359,1.16381,1.1635,1.16375,1435
2026-01-15 11:15:00,1.16374,1.16374,1.16328,1.1633900000000001,1516
2026-01-15 11:30:00,1.1633799999999999,1.16366,1.16326,1.16334,1440
2026-01-15 11:45:00,1.1633300000000002,1.16338,1.16301,1.16307,2083
2026-01-15 12:00:00,1.16308,1.16347,1.16306,1.16328,1648
2026-01-15 12:15:00,1.1632900000000002,1.1634900000000001,1.16318,1.16341,1626
2026-01-15 12:30:00,1.16341,1.1634900000000001,1.16317,1.16321,1341
2026-01-15 12:45:00,1.16322,1.16322,1.16204,1.16228,2044
2026-01-15 13:00:00,1.16229,1.1625100000000002,1.16182,1.16232,2348
2026-01-15 13:15:00,1.1623400000000002,1.1624,1.16179,1.16196,1994
2026-01-15 13:30:00,1.16166,1.16174,1.16032,1.16066,3552
2026-01-15 13:45:00,1.1606500000000002,1.16084,1.15989,1.16015,2927
2026-01-15 14:00:00,1.1601700000000001,1.1608200000000002,1.15969,1.16076,3020
2026-01-15 14:15:00,1.16075,1.16109,1.16052,1.16066,2670
2026-01-15 14:30:00,1.16067,1.16086,1.1593,1.15956,2985
2026-01-15 14:45:00,1.15957,1.1602299999999999,1.15942,1.1601,2741
2026-01-15 15:00:00,1.16011,1.16072,1.15997,1.16022,2932
2026-01-15 15:15:00,1.1602,1.16041,1.15973,1.1600899999999998,2551
2026-01-15 15:30:00,1.1600700000000002,1.1605400000000001,1.15982,1.16052,2158
2026-01-15 15:45:00,1.1605400000000001,1.1609500000000001,1.16009,1.16025,2733
2026-01-15 16:00:00,1.16024,1.1605699999999999,1.15984,1.16056,2482
2026-01-15 16:15:00,1.1605500000000002,1.1610900000000002,1.1605,1.16091,2374
2026-01-15 16:30:00,1.16092,1.16112,1.16068,1.16081,2049
2026-01-15 16:45:00,1.16082,1.16103,1.16046,1.16046,2214
2026-01-15 17:00:00,1.16045,1.16097,1.16035,1.1609099999999999,1779
2026-01-15 17:15:00,1.1609,1.16127,1.16065,1.16127,1754
2026-01-15 17:30:00,1.16126,1.16137,1.16075,1.16079,1534
2026-01-15 17:45:00,1.16078,1.16114,1.16065,1.1609099999999999,1523
2026-01-15 18:00:00,1.1609200000000002,1.16151,1.16091,1.1612900000000002,1480
2026-01-15 18:15:00,1.16129,1.16134,1.161,1.1612,1256
2026-01-15 18:30:00,1.1612099999999999,1.1614799999999998,1.16109,1.1614499999999999,1217
2026-01-15 18:45:00,1.16144,1.16153,1.1613,1.16147,1290
2026-01-15 19:00:00,1.16148,1.16154,1.16113,1.16144,1729
2026-01-15 19:15:00,1.16143,1.16174,1.16142,1.1616499999999998,1519
2026-01-15 19:30:00,1.16166,1.16169,1.16132,1.16142,1726
2026-01-15 19:45:00,1.16143,1.16149,1.16122,1.1613799999999999,1504
2026-01-15 20:00:00,1.1614,1.16156,1.16125,1.1613399999999998,1428
2026-01-15 20:15:00,1.16133,1.16137,1.16059,1.16072,1550
2026-01-15 20:30:00,1.16073,1.16073,1.1603,1.16042,1279
2026-01-15 20:45:00,1.1603999999999999,1.1606699999999999,1.16038,1.16044,1235
2026-01-15 21:00:00,1.16043,1.1605500000000002,1.16033,1.16052,799
2026-01-15 21:15:00,1.1604999999999999,1.16086,1.16048,1.16078,586
2026-01-15 21:30:00,1.1607800000000001,1.16101,1.1607,1.16083,683
2026-01-15 21:45:00,1.16082,1.16109,1.16076,1.1609800000000001,595
2026-01-15 21:45:00,1.16082,1.16109,1.16076,1.1609800000000001,595
2026-01-15 22:00:00,1.1603999999999999,1.16076,1.16024,1.1607399999999999,216
2026-01-15 22:15:00,1.16075,1.16079,1.16064,1.1607299999999998,355
2026-01-15 22:30:00,1.16066,1.16073,1.16063,1.16072,259
2026-01-15 22:45:00,1.16073,1.16075,1.16063,1.16066,444
2026-01-15 23:00:00,1.16069,1.16097,1.16069,1.16088,912
2026-01-15 23:15:00,1.16086,1.16093,1.16079,1.16088,633
2026-01-15 23:30:00,1.1608900000000002,1.1609,1.16074,1.1609,902
2026-01-15 23:45:00,1.16088,1.1610399999999998,1.16078,1.1608999999999998,742
2026-01-16 00:00:00,1.1609099999999999,1.1609699999999998,1.16064,1.1608699999999998,1128
2026-01-16 00:15:00,1.16086,1.1608800000000001,1.16067,1.16073,735
2026-01-16 00:30:00,1.16072,1.16074,1.16056,1.16059,1025
2026-01-16 00:45:00,1.16058,1.16059,1.16027,1.16037,2046
2026-01-16 01:00:00,1.16036,1.16064,1.16025,1.16061,1633
2026-01-16 01:15:00,1.16062,1.16066,1.16042,1.16057,1377
2026-01-16 01:30:00,1.16056,1.16073,1.1605,1.1606800000000002,1104
2026-01-16 01:45:00,1.16068,1.16088,1.16059,1.16069,1342
2026-01-16 02:00:00,1.1607,1.16089,1.16065,1.16071,1328
2026-01-16 02:15:00,1.16072,1.161,1.16059,1.16093,1486
2026-01-16 02:30:00,1.1609399999999999,1.16142,1.16088,1.1614099999999998,1808
2026-01-16 02:45:00,1.16139,1.16141,1.16086,1.16095,1410
2026-01-16 03:00:00,1.1609399999999999,1.1611,1.16088,1.16099,1230
2026-01-16 03:15:00,1.1609800000000001,1.1609800000000001,1.1607,1.1608800000000001,1236
2026-01-16 03:30:00,1.16087,1.16114,1.16082,1.16112,986
2026-01-16 03:45:00,1.16113,1.16127,1.16097,1.16123,1073
2026-01-16 04:00:00,1.16121,1.16127,1.16101,1.16113,971
2026-01-16 04:15:00,1.16114,1.16129,1.1611,1.16128,800
2026-01-16 04:30:00,1.1612600000000002,1.16138,1.16118,1.16124,761
2026-01-16 04:45:00,1.16123,1.1612799999999999,1.16108,1.1611099999999999,585
2026-01-16 05:00:00,1.1611,1.16114,1.16073,1.1608,1199
2026-01-16 05:15:00,1.16079,1.16104,1.16073,1.16097,1121
2026-01-16 05:30:00,1.16098,1.16111,1.16089,1.16094,1285
2026-01-16 05:45:00,1.16093,1.16095,1.16058,1.1606699999999999,1847
2026-01-16 06:00:00,1.16066,1.16089,1.16062,1.16087,1204
2026-01-16 06:15:00,1.1608800000000001,1.1609500000000001,1.16063,1.1608500000000002,1084
2026-01-16 06:30:00,1.1608399999999999,1.1608399999999999,1.16047,1.16051,1577
2026-01-16 06:45:00,1.1605,1.161,1.16042,1.16097,1389
2026-01-16 07:00:00,1.16096,1.16142,1.16079,1.16137,1553
2026-01-16 07:15:00,1.16138,1.16141,1.16091,1.1612300000000002,1619
2026-01-16 07:30:00,1.16124,1.16135,1.16091,1.16131,1895
2026-01-16 07:45:00,1.16133,1.16148,1.16107,1.1612,1729
2026-01-16 08:00:00,1.1612399999999998,1.1614099999999998,1.16098,1.1610699999999998,2013
2026-01-16 08:15:00,1.16106,1.16148,1.16086,1.16097,2024
2026-01-16 08:30:00,1.1609699999999998,1.1614099999999998,1.16095,1.16108,1837
2026-01-16 08:45:00,1.16109,1.16129,1.1609,1.16092,1411
2026-01-16 09:00:00,1.16091,1.16128,1.1608,1.16124,1304
2026-01-16 09:15:00,1.16123,1.16152,1.1611,1.16128,1440
2026-01-16 09:30:00,1.16127,1.16133,1.1611,1.16112,1547
2026-01-16 09:45:00,1.1611099999999999,1.1611799999999999,1.16082,1.16082,1806
2026-01-16 10:00:00,1.1608399999999999,1.1611799999999999,1.16081,1.1609999999999998,1451
2026-01-16 10:15:00,1.16101,1.16144,1.16087,1.1614200000000001,1616
2026-01-16 10:30:00,1.16144,1.16176,1.16123,1.16163,1483
2026-01-16 10:45:00,1.1617,1.1617,1.1613,1.16133,1399
2026-01-16 11:00:00,1.1613200000000001,1.16188,1.16127,1.16187,1459
2026-01-16 11:15:00,1.16188,1.16215,1.16187,1.1619599999999999,1641
2026-01-16 11:30:00,1.16197,1.16224,1.1618,1.1620899999999998,1328
2026-01-16 11:45:00,1.1621,1.16233,1.16191,1.16192,1550
2026-01-16 12:00:00,1.16193,1.1622299999999999,1.1619,1.1620199999999998,1858
2026-01-16 12:15:00,1.1620300000000001,1.16215,1.16165,1.16167,1597
2026-01-16 12:30:00,1.1616600000000001,1.16188,1.16152,1.1617600000000001,1905
2026-01-16 12:45:00,1.16177,1.16202,1.16136,1.16194,1979
2026-01-16 13:00:00,1.1619300000000001,1.16214,1.16141,1.16154,2315
2026-01-16 13:15:00,1.1615499999999999,1.16181,1.16116,1.1616,2059
2026-01-16 13:30:00,1.16161,1.16196,1.16155,1.16188,1955
2026-01-16 13:45:00,1.16187,1.16195,1.16167,1.16188,1719
2026-01-16 14:00:00,1.16187,1.16193,1.16142,1.16156,1665
2026-01-16 14:15:00,1.16157,1.1616900000000001,1.16127,1.1615,1749
2026-01-16 14:30:00,1.16149,1.1617199999999999,1.16139,1.1615499999999999,2474
2026-01-16 14:45:00,1.16154,1.16208,1.16147,1.16182,2408
2026-01-16 15:00:00,1.16183,1.16251,1.16183,1.16249,2344
2026-01-16 15:15:00,1.1625,1.16276,1.16022,1.16028,3913
2026-01-16 15:30:00,1.1602700000000001,1.16049,1.15847,1.1589600000000002,4034
2026-01-16 15:45:00,1.15897,1.15978,1.15889,1.15936,3665
2026-01-16 16:00:00,1.15938,1.1605400000000001,1.15938,1.16052,2939
2026-01-16 16:15:00,1.16051,1.1605299999999998,1.15963,1.15986,2519
2026-01-16 16:30:00,1.1597899999999999,1.16035,1.1596,1.16035,2329
2026-01-16 16:45:00,1.1603400000000001,1.16059,1.15968,1.15985,2316
2026-01-16 17:00:00,1.15989,1.16029,1.15969,1.16026,2063
2026-01-16 17:15:00,1.16025,1.1602999999999999,1.1598,1.15993,1715
2026-01-16 17:30:00,1.1599199999999998,1.16022,1.15963,1.1596499999999998,1527
2026-01-16 17:45:00,1.15966,1.1599,1.1595,1.15956,1862
2026-01-16 18:00:00,1.1595499999999999,1.1596,1.15895,1.15913,1662
2026-01-16 18:15:00,1.15912,1.1595499999999999,1.15905,1.1595199999999999,1572
2026-01-16 18:30:00,1.1595,1.15973,1.15936,1.15971,1439
2026-01-16 18:45:00,1.1597300000000001,1.1599300000000001,1.15955,1.1595600000000001,1476
2026-01-16 19:00:00,1.15955,1.1596899999999999,1.15923,1.15926,1656
2026-01-16 19:15:00,1.15925,1.1596,1.15916,1.15946,1098
2026-01-16 19:30:00,1.15948,1.15971,1.15937,1.15952,1460
2026-01-16 19:45:00,1.15953,1.15976,1.15953,1.15963,1305
2026-01-16 20:00:00,1.15962,1.15996,1.15962,1.15996,1097
2026-01-16 20:15:00,1.15995,1.16001,1.15984,1.16001,1037
2026-01-16 20:30:00,1.16002,1.1600400000000002,1.15955,1.15982,1056
2026-01-16 20:45:00,1.15983,1.16024,1.15981,1.15994,1122
2026-01-16 21:00:00,1.15994,1.16024,1.15991,1.16007,686
2026-01-16 21:15:00,1.16005,1.16021,1.16004,1.1601299999999999,645
2026-01-16 21:30:00,1.1601299999999999,1.1601599999999999,1.15976,1.15983,618
2026-01-16 21:45:00,1.15983,1.15993,1.15976,1.15984,518
2026-01-18 22:00:00,1.15818,1.15818,1.15765,1.1578700000000002,572
2026-01-18 22:15:00,1.15788,1.15788,1.15768,1.15774,186
2026-01-18 22:30:00,1.15773,1.15849,1.15766,1.15804,607
2026-01-18 22:45:00,1.1580300000000001,1.15846,1.15798,1.15828,715
2026-01-18 23:00:00,1.15827,1.1608999999999998,1.15793,1.1598499999999998,2649
2026-01-18 23:15:00,1.15983,1.16129,1.15971,1.1612,2689
2026-01-18 23:30:00,1.16118,1.16269,1.1611,1.16259,2448
2026-01-18 23:45:00,1.1625699999999999,1.16266,1.1618,1.16245,2101
2026-01-19 00:00:00,1.1624400000000001,1.16245,1.16087,1.1611500000000001,2731
2026-01-19 00:15:00,1.16115,1.16251,1.16048,1.1622999999999999,2989
2026-01-19 00:30:00,1.16231,1.16377,1.16214,1.16363,2940
2026-01-19 00:45:00,1.16364,1.1636900000000001,1.16307,1.1632,2808
2026-01-19 01:00:00,1.1631900000000002,1.1634600000000002,1.1627,1.16272,2768
2026-01-19 01:15:00,1.16272,1.16301,1.16236,1.16248,2260
2026-01-19 01:30:00,1.16247,1.16282,1.16238,1.16256,2066
2026-01-19 01:45:00,1.16256,1.16295,1.16221,1.16227,2269
2026-01-19 02:00:00,1.1622899999999998,1.16241,1.16203,1.16225,1843
2026-01-19 02:15:00,1.1621499999999998,1.16228,1.16159,1.1620599999999999,1507
2026-01-19 02:30:00,1.16206,1.1622000000000001,1.16178,1.1618300000000001,1545
2026-01-19 02:45:00,1.16185,1.16195,1.16168,1.1617600000000001,1532
2026-01-19 03:00:00,1.16178,1.16198,1.1616,1.1617,1399
2026-01-19 03:15:00,1.16168,1.16228,1.1616,1.16218,1200
2026-01-19 03:30:00,1.16219,1.16238,1.16195,1.16213,1430
2026-01-19 03:45:00,1.16215,1.16263,1.16214,1.16246,964
2026-01-19 04:00:00,1.16245,1.16275,1.16245,1.16256,903
2026-01-19 04:15:00,1.1625800000000002,1.16303,1.16253,1.16296,946
2026-01-19 04:30:00,1.16297,1.16303,1.16276,1.16302,944
2026-01-19 04:45:00,1.16301,1.16336,1.16297,1.1633200000000001,1420
2026-01-19 05:00:00,1.16333,1.1635399999999998,1.16325,1.1634799999999998,1281
2026-01-19 05:15:00,1.16347,1.16376,1.16329,1.1636499999999999,1184
2026-01-19 05:30:00,1.16364,1.16371,1.16305,1.16315,1342
2026-01-19 05:45:00,1.16316,1.16322,1.16266,1.16277,1880
2026-01-19 06:00:00,1.16276,1.1630800000000001,1.16274,1.1628800000000001,1254
2026-01-19 06:15:00,1.1628699999999998,1.16325,1.16275,1.16315,1410
2026-01-19 06:30:00,1.16314,1.16316,1.16259,1.1626,1389
2026-01-19 06:45:00,1.16261,1.1630099999999999,1.16248,1.16279,1482
2026-01-19 07:00:00,1.1628200000000002,1.16415,1.16274,1.1640100000000002,2169
2026-01-19 07:15:00,1.16399,1.1640300000000001,1.16328,1.16358,1785
2026-01-19 07:30:00,1.16357,1.16358,1.1624,1.16253,2377
2026-01-19 07:45:00,1.16252,1.16273,1.16232,1.16262,1763
2026-01-19 08:00:00,1.16265,1.1628,1.16195,1.1621700000000001,2206
2026-01-19 08:15:00,1.16214,1.1626999999999998,1.16193,1.16193,1989
2026-01-19 08:30:00,1.1619300000000001,1.16256,1.16185,1.16239,1730
2026-01-19 08:45:00,1.16238,1.16251,1.16217,1.1624999999999999,2066
2026-01-19 09:00:00,1.1625100000000002,1.1629800000000001,1.16175,1.16179,2116
2026-01-19 09:15:00,1.16177,1.1618899999999999,1.16112,1.1615499999999999,2295
2026-01-19 09:30:00,1.1615199999999999,1.16246,1.1614,1.16246,2085
2026-01-19 09:45:00,1.16245,1.16269,1.16228,1.16245,2052
2026-01-19 10:00:00,1.16242,1.16286,1.16233,1.1628,1640
2026-01-19 10:15:00,1.16281,1.16282,1.16231,1.16234,1624
2026-01-19 10:30:00,1.16233,1.16249,1.16223,1.16232,1411
2026-01-19 10:45:00,1.16232,1.16279,1.16219,1.16242,1741
2026-01-19 11:00:00,1.1623999999999999,1.16253,1.16211,1.16232,1405
2026-01-19 11:15:00,1.1622999999999999,1.1623299999999999,1.16203,1.16224,1348
2026-01-19 11:30:00,1.1622299999999999,1.16253,1.16211,1.16245,1190
2026-01-19 11:45:00,1.16244,1.1629099999999999,1.16244,1.16278,1435
2026-01-19 12:00:00,1.1627699999999999,1.1629699999999998,1.16264,1.1629399999999999,1327
2026-01-19 12:15:00,1.16296,1.1632699999999998,1.16288,1.16299,1484
2026-01-19 12:30:00,1.1629800000000001,1.1633300000000002,1.16291,1.16318,2309
2026-01-19 12:45:00,1.16317,1.1632099999999999,1.16251,1.16256,1962
2026-01-19 13:00:00,1.16258,1.16317,1.16258,1.16305,1612
2026-01-19 13:15:00,1.1630399999999999,1.16342,1.16298,1.16322,1414
2026-01-19 13:30:00,1.1632900000000002,1.16353,1.16324,1.16334,1609
2026-01-19 13:45:00,1.16333,1.16354,1.16302,1.1632099999999999,1750
2026-01-19 14:00:00,1.16319,1.16346,1.16309,1.16314,1713
2026-01-19 14:15:00,1.16313,1.1635600000000001,1.16301,1.16354,1547
2026-01-19 14:30:00,1.16356,1.16377,1.1633,1.16365,1629
2026-01-19 14:45:00,1.16364,1.16427,1.16356,1.16401,1739
2026-01-19 15:00:00,1.16397,1.16436,1.16378,1.16378,2108
2026-01-19 15:15:00,1.16379,1.1640000000000001,1.16352,1.1635900000000001,1561
2026-01-19 15:30:00,1.1636000000000002,1.1637000000000002,1.16335,1.1634300000000002,1740
2026-01-19 15:45:00,1.16342,1.16418,1.16319,1.1639899999999999,2249
2026-01-19 16:00:00,1.16398,1.16437,1.16376,1.16437,2140
2026-01-19 16:15:00,1.1643599999999998,1.1645999999999999,1.16417,1.16459,1582
2026-01-19 16:30:00,1.16458,1.16473,1.16415,1.16441,1369
2026-01-19 16:45:00,1.16439,1.16464,1.16417,1.16418,1199
2026-01-19 17:00:00,1.1642000000000001,1.16435,1.16405,1.16429,1212
2026-01-19 17:15:00,1.16428,1.16429,1.16398,1.16412,1100
2026-01-19 17:30:00,1.16409,1.16455,1.16409,1.16453,877
2026-01-19 17:45:00,1.16452,1.16468,1.16428,1.1645699999999999,1082
2026-01-19 18:00:00,1.16456,1.16485,1.16456,1.16482,887
2026-01-19 18:15:00,1.1648100000000001,1.16489,1.1647,1.16473,737
2026-01-19 18:30:00,1.1647399999999999,1.16481,1.16451,1.16452,645
2026-01-19 18:45:00,1.16453,1.16453,1.16432,1.16434,668
2026-01-19 19:00:00,1.16433,1.16469,1.16429,1.16469,642
2026-01-19 19:15:00,1.16467,1.1646800000000002,1.16453,1.16463,463
2026-01-19 19:30:00,1.1646400000000001,1.16466,1.16432,1.16439,641
2026-01-19 19:45:00,1.16438,1.16446,1.16426,1.16433,927
2026-01-19 20:00:00,1.1643400000000002,1.16446,1.16419,1.1642400000000002,612
2026-01-19 20:15:00,1.16425,1.16431,1.16418,1.16429,318
2026-01-19 20:30:00,1.1643,1.1644599999999998,1.1643,1.1643999999999999,399
2026-01-19 20:45:00,1.16439,1.16455,1.16434,1.16455,376
2026-01-19 21:00:00,1.16454,1.16456,1.16442,1.16449,502
2026-01-19 21:15:00,1.16448,1.16452,1.1643,1.16434,491
2026-01-19 21:30:00,1.16435,1.16465,1.16428,1.16464,504
2026-01-19 21:45:00,1.1646299999999998,1.16464,1.16451,1.16458,389
2026-01-19 22:00:00,1.1641,1.1646,1.16394,1.16454,284
2026-01-19 22:15:00,1.1645,1.16469,1.1645,1.1646100000000001,89
2026-01-19 22:30:00,1.16462,1.1646400000000001,1.16459,1.1646400000000001,42
2026-01-19 22:45:00,1.16463,1.16466,1.16445,1.16446,213
2026-01-19 23:00:00,1.16454,1.16465,1.16418,1.16423,1118
2026-01-19 23:15:00,1.16421,1.16425,1.164,1.16403,562
2026-01-19 23:30:00,1.16402,1.16414,1.16385,1.1639300000000001,865
2026-01-19 23:45:00,1.1639199999999998,1.1640499999999998,1.16386,1.1639199999999998,803
2026-01-20 00:00:00,1.1639300000000001,1.1640000000000001,1.16362,1.16365,1225
2026-01-20 00:15:00,1.16366,1.16383,1.16359,1.1636099999999998,981
2026-01-20 00:30:00,1.16364,1.16364,1.16328,1.16338,1473
2026-01-20 00:45:00,1.16339,1.16411,1.16326,1.16402,1982
2026-01-20 01:00:00,1.16405,1.16435,1.16394,1.16421,1937
2026-01-20 01:15:00,1.16419,1.16424,1.16394,1.1641,1358
2026-01-20 01:30:00,1.1640899999999998,1.16414,1.1639,1.16398,1313
2026-01-20 01:45:00,1.16399,1.1644100000000002,1.16389,1.1643700000000001,1357
2026-01-20 02:00:00,1.16438,1.16448,1.1641,1.16414,1082
2026-01-20 02:15:00,1.16415,1.16444,1.16405,1.16442,1106
2026-01-20 02:30:00,1.16441,1.16466,1.16432,1.16462,1228
2026-01-20 02:45:00,1.16461,1.16463,1.16442,1.16443,1098
2026-01-20 03:00:00,1.1644400000000001,1.16473,1.1644,1.1647200000000002,1207
2026-01-20 03:15:00,1.16472,1.16556,1.16469,1.16554,1787
2026-01-20 03:30:00,1.1655300000000002,1.16587,1.16548,1.1656300000000002,1522
2026-01-20 03:45:00,1.16561,1.16588,1.16556,1.1656499999999999,1327
2026-01-20 04:00:00,1.16568,1.16592,1.16561,1.16585,1123
2026-01-20 04:15:00,1.16586,1.16627,1.16577,1.1662299999999999,1315
2026-01-20 04:30:00,1.16625,1.16642,1.16611,1.16616,1549
2026-01-20 04:45:00,1.16614,1.1666699999999999,1.16587,1.16658,1627
2026-01-20 05:00:00,1.16656,1.16725,1.16651,1.1671399999999998,1244
2026-01-20 05:15:00,1.16713,1.16714,1.16659,1.1666400000000001,1875
2026-01-20 05:30:00,1.16662,1.16676,1.16644,1.16649,1531
2026-01-20 05:45:00,1.1665,1.16656,1.16632,1.16635,1662
2026-01-20 06:00:00,1.1663299999999999,1.16668,1.16621,1.16653,1977
2026-01-20 06:15:00,1.16652,1.1667800000000002,1.16626,1.1663400000000002,2095
2026-01-20 06:30:00,1.1663299999999999,1.16679,1.1663,1.16655,1948
2026-01-20 06:45:00,1.16656,1.16692,1.16632,1.16684,1907
2026-01-20 07:00:00,1.16678,1.1669,1.16641,1.16672,2137
2026-01-20 07:15:00,1.16671,1.1678899999999999,1.16671,1.16757,2269
2026-01-20 07:30:00,1.1675799999999998,1.16937,1.16756,1.1692399999999998,2727
2026-01-20 07:45:00,1.16923,1.16923,1.16864,1.16886,2789
2026-01-20 08:00:00,1.16884,1.1700000000000002,1.16873,1.16999,3049
2026-01-20 08:15:00,1.17,1.1702,1.16926,1.16966,2859
2026-01-20 08:30:00,1.16964,1.17148,1.16962,1.17086,3705
2026-01-20 08:45:00,1.17091,1.17217,1.17088,1.17164,3440
2026-01-20 09:00:00,1.1716600000000001,1.17285,1.17161,1.17188,3610
